,Пол,Возраст,Зарплата,Члены семьи,Страховые выплаты
3925,1,29.0,13200.0,3,0
3926,0,38.0,40400.0,0,0
3927,0,41.0,37300.0,2,0
3928,0,36.0,38200.0,3,0
3929,0,31.0,13200.0,1,0
3930,1,32.0,42900.0,1,0
3931,0,37.0,31600.0,0,0
3932,1,25.0,42600.0,0,0
3933,1,27.0,30000.0,1,0
3934,1,28.0,25400.0,0,0
3935,1,36.0,53000.0,1,0
3936,0,35.0,29300.0,2,0
3937,0,29.0,42400.0,0,0
3938,1,23.0,32200.000000000004,1,0
3939,1,26.0,31000.0,0,0
3940,0,25.0,46800.0,2,0
3941,0,19.0,50800.0,2,0
3942,1,20.0,45800.0,0,0
3943,1,39.0,48300.0,2,0
3944,0,20.0,40800.0,2,0
3945,1,20.0,35500.0,0,0
3946,0,49.0,34600.0,2,1
3947,0,24.0,49000.0,0,0
3948,0,25.0,42200.0,0,0
3949,1,26.0,45000.0,1,0
3950,1,33.0,39400.0,0,0
3951,0,32.0,24700.0,1,0
3952,1,38.0,28400.0,0,0
3953,1,22.0,35600.0,1,0
3954,0,40.0,34700.0,2,0
3955,0,43.0,43900.0,0,1
3956,0,34.0,42800.0,1,0
3957,1,43.0,33900.0,3,1
3958,1,32.0,48200.0,3,0
3959,0,41.0,40700.0,2,0
3960,1,36.0,34400.0,0,0
3961,0,28.0,41500.0,1,0
3962,0,41.0,21800.0,1,0
3963,1,36.0,40600.0,1,0
3964,1,24.0,40600.0,1,0
3965,1,19.0,32400.0,1,0
3966,1,23.0,40200.0,2,0
3967,0,25.0,41600.0,2,0
3968,0,22.0,32400.0,2,0
3969,1,18.0,23100.0,0,0
3970,1,26.0,49300.0,1,0
3971,1,44.0,53000.0,1,1
3972,1,40.0,41000.0,1,0
3973,0,27.0,29400.0,1,0
3974,1,35.0,48200.0,1,0
3975,1,25.0,37100.0,2,0
3976,0,22.0,44800.0,2,0
3977,1,32.0,41600.0,1,0
3978,0,24.0,36300.0,0,0
3979,1,30.0,36100.0,1,0
3980,0,26.0,55600.0,0,0
3981,1,30.0,39200.0,1,0
3982,0,34.0,40600.0,0,0
3983,1,27.0,29100.0,1,0
3984,1,37.0,29800.0,0,0
3985,1,33.0,39100.0,3,0
3986,1,21.0,38500.0,0,0
3987,1,30.0,14400.0,2,0
3988,1,24.0,35300.0,0,0
3989,1,19.0,48900.0,2,0
3990,0,31.0,48400.0,0,0
3991,0,19.0,33800.0,0,0
3992,0,29.0,32100.0,1,0
3993,1,24.0,49700.0,1,0
3994,1,25.0,55500.0,1,0
3995,1,28.0,44400.0,3,0
3996,1,50.0,41100.0,1,2
3997,0,25.0,18700.0,2,0
3998,1,41.0,56500.0,0,0
3999,0,26.0,36000.0,0,0
4000,1,19.0,43000.0,0,0
4001,0,33.0,18900.0,1,0
4002,1,20.0,48400.0,0,0
4003,1,25.0,23100.0,0,0
4004,1,28.0,50800.0,0,0
4005,1,29.0,37200.0,1,0
4006,1,27.0,50600.0,2,0
4007,0,19.0,35000.0,1,0
4008,1,22.0,28700.0,1,0
4009,0,21.0,51600.0,1,0
4010,0,56.0,49900.0,1,3
4011,0,30.0,55900.0,2,0
4012,1,35.0,38700.0,1,0
4013,0,26.0,44600.0,2,0
4014,1,34.0,43800.0,3,0
4015,1,18.0,31000.0,0,0
4016,0,34.0,47600.0,0,0
4017,1,36.0,52200.0,1,0
4018,0,22.0,48200.0,2,0
4019,0,62.0,14100.0,0,4
4020,0,31.0,47900.0,3,0
4021,1,35.0,34900.0,1,0
4022,1,22.0,42700.0,1,0
4023,1,40.0,34800.0,2,0
4024,1,39.0,35500.0,0,0
4025,1,32.0,36500.0,2,0
4026,1,29.0,36100.0,1,0
4027,1,35.0,45200.0,2,0
4028,1,44.0,45800.0,1,1
4029,0,33.0,68900.0,1,0
4030,1,29.0,25900.0,1,0
4031,1,44.0,49600.0,2,1
4032,0,41.0,39400.0,1,0
4033,1,43.0,34700.0,0,1
4034,0,29.0,30000.0,0,0
4035,1,19.0,45900.0,0,0
4036,1,28.0,39200.0,1,0
4037,1,45.0,46600.0,2,1
4038,1,23.0,22600.0,0,0
4039,1,25.0,36600.0,2,0
4040,1,26.0,29800.0,0,0
4041,1,36.0,35000.0,1,0
4042,0,18.0,30100.0,1,0
4043,1,29.0,48100.0,2,0
4044,0,31.0,43000.0,0,0
4045,1,32.0,53700.0,2,0
4046,0,30.0,33400.0,0,0
4047,1,38.0,46600.0,0,0
4048,0,23.0,41600.0,0,0
4049,0,39.0,20900.0,1,0
4050,0,31.0,52300.0,2,0
4051,1,35.0,38400.0,1,0
4052,0,32.0,48700.0,2,0
4053,1,19.0,31700.0,1,0
4054,0,42.0,56300.0,1,1
4055,1,19.0,34800.0,0,0
4056,0,38.0,56900.0,3,0
4057,1,43.0,47600.0,1,1
4058,0,42.0,36500.0,1,1
4059,1,35.0,40000.0,2,0
4060,0,30.0,29600.0,0,0
4061,1,36.0,45900.0,1,0
4062,0,41.0,21800.0,3,0
4063,1,32.0,34500.0,0,0
4064,1,41.0,43400.0,2,0
4065,1,24.0,52400.0,0,0
4066,0,25.0,25800.0,1,0
4067,0,22.0,39800.0,1,0
4068,1,22.0,48600.0,1,0
4069,1,20.0,25600.0,0,0
4070,1,23.0,35800.0,3,0
4071,1,34.0,36700.0,3,0
4072,1,27.0,44300.0,1,0
4073,0,19.0,35400.0,2,0
4074,1,43.0,39600.0,2,1
4075,0,19.0,47300.0,2,0
4076,0,34.0,39300.0,2,0
4077,1,23.0,46900.0,0,0
4078,0,40.0,55300.0,2,0
4079,0,26.0,47900.0,0,0
4080,0,42.0,33700.0,2,0
4081,1,21.0,45800.0,0,0
4082,0,36.0,26700.0,2,0
4083,1,32.0,35700.0,2,0
4084,1,40.0,37400.0,2,0
4085,0,29.0,63400.0,1,0
4086,0,37.0,38400.0,0,0
4087,0,19.0,40100.0,3,0
4088,1,22.0,47000.0,4,0
4089,0,19.0,41800.0,0,0
4090,0,42.0,53500.0,3,0
4091,1,27.0,34600.0,0,0
4092,1,19.0,40900.0,2,0
4093,0,21.0,43200.0,3,0
4094,1,34.0,27400.0,2,0
4095,1,20.0,38600.0,2,0
4096,0,27.0,42500.0,1,0
4097,1,30.0,55500.0,2,0
4098,0,24.0,36500.0,2,0
4099,1,23.0,42800.0,0,0
4100,0,33.0,32400.0,0,0
4101,0,30.0,31800.0,1,0
4102,1,22.0,40600.0,0,0
4103,1,19.0,46100.0,2,0
4104,0,22.0,48600.0,1,0
4105,0,20.0,37200.0,2,0
4106,0,43.0,50900.0,1,1
4107,0,45.0,37700.0,3,1
4108,0,32.0,39400.0,0,0
4109,0,35.0,43500.0,2,0
4110,1,30.0,37400.0,0,0
4111,0,23.0,25500.0,1,0
4112,0,40.0,56300.0,1,0
4113,1,33.0,41800.0,0,0
4114,1,32.0,51100.0,0,0
4115,0,37.0,38500.0,0,0
4116,0,35.0,41600.0,4,0
4117,1,22.0,26600.0,1,0
4118,1,32.0,51500.0,2,0
4119,0,35.0,56400.0,1,0
4120,0,35.0,51300.0,2,0
4121,1,40.0,30500.0,1,0
4122,1,28.0,44200.0,0,0
4123,0,22.0,50800.0,2,0
4124,1,21.0,34100.0,0,0
4125,0,20.0,41500.0,2,0
4126,1,36.0,36200.0,1,0
4127,0,20.0,38400.0,4,0
4128,1,25.0,34000.0,1,0
4129,1,19.0,35600.0,2,0
4130,1,43.0,34200.0,3,1
4131,0,33.0,36700.0,0,0
4132,1,33.0,29300.0,0,0
4133,1,24.0,41300.0,0,0
4134,0,19.0,36800.0,0,0
4135,0,45.0,37400.0,0,1
4136,1,44.0,28300.0,0,1
4137,0,38.0,38700.0,1,0
4138,1,41.0,30900.0,1,0
4139,0,26.0,56300.0,0,0
4140,1,38.0,48000.0,1,0
4141,0,28.0,40300.0,0,0
4142,1,50.0,46700.0,0,2
4143,1,40.0,34200.0,0,0
4144,0,40.0,22200.0,2,0
4145,1,28.0,37400.0,2,0
4146,1,32.0,26800.0,3,0
4147,0,27.0,55200.0,2,0
4148,0,39.0,19300.0,0,0
4149,1,31.0,25600.0,0,0
4150,0,41.0,37700.0,0,0
4151,0,34.0,44900.0,0,0
4152,0,26.0,43300.0,2,0
4153,0,25.0,41400.0,3,0
4154,1,19.0,38300.0,1,0
4155,0,25.0,26700.0,0,0
4156,0,28.0,40800.0,0,0
4157,0,29.0,42800.0,1,0
4158,0,38.0,36800.0,2,0
4159,1,35.0,12200.0,1,0
4160,1,26.0,42500.0,0,0
4161,0,19.0,52700.0,1,0
4162,0,46.0,37700.0,1,1
4163,1,27.0,50400.0,2,0
4164,1,40.0,6000.0,1,0
4165,0,40.0,36500.0,1,0
4166,0,34.0,54400.0,3,0
4167,1,27.0,40700.0,1,0
4168,1,22.0,34500.0,2,0
4169,0,27.0,43900.0,1,0
4170,1,23.0,31400.0,1,0
4171,1,47.0,43900.0,2,1
4172,1,32.0,53200.0,0,0
4173,0,34.0,38600.0,1,0
4174,1,38.0,40700.0,1,0
4175,0,25.0,42100.0,2,0
4176,0,39.0,35800.0,1,0
4177,1,27.0,29900.0,1,0
4178,1,37.0,54200.0,2,0
4179,0,35.0,27900.0,0,0
4180,1,37.0,35800.0,1,0
4181,1,39.0,30100.0,2,0
4182,0,27.0,32200.000000000004,2,0
4183,0,32.0,37200.0,2,0
4184,0,28.0,57700.0,1,0
4185,0,36.0,43700.0,0,0
4186,1,25.0,50600.0,1,0
4187,0,20.0,48400.0,0,0
4188,0,32.0,41900.0,2,0
4189,1,31.0,28400.0,1,0
4190,1,52.0,48000.0,3,2
4191,1,30.0,40300.0,0,0
4192,0,22.0,55700.0,0,0
4193,0,26.0,38700.0,0,0
4194,1,26.0,39100.0,2,0
4195,1,47.0,28000.0,2,1
4196,0,24.0,33800.0,0,0
4197,1,49.0,34200.0,3,1
4198,0,36.0,28900.0,0,0
4199,0,54.0,23500.0,1,2
4200,0,21.0,38300.0,1,0
4201,1,26.0,35300.0,1,0
4202,0,38.0,31400.0,1,0
4203,0,29.0,25200.0,0,0
4204,0,35.0,41400.0,1,0
4205,0,24.0,37800.0,3,0
4206,1,28.0,45100.0,0,0
4207,1,18.0,21200.0,0,0
4208,1,42.0,43100.0,0,1
4209,0,21.0,24900.0,4,0
4210,0,30.0,45500.0,0,0
4211,0,29.0,40800.0,3,0
4212,0,25.0,47800.0,1,0
4213,1,23.0,38800.0,0,0
4214,1,21.0,35000.0,2,0
4215,1,24.0,48100.0,2,0
4216,0,30.0,60400.0,1,0
4217,0,18.0,40000.0,0,0
4218,0,41.0,54800.0,1,0
4219,1,36.0,43500.0,1,0
4220,1,36.0,28800.0,1,0
4221,1,39.0,52400.0,0,0
4222,1,27.0,27800.0,1,0
4223,1,39.0,40300.0,1,0
4224,0,34.0,46000.0,1,0
4225,1,43.0,57000.0,1,1
4226,1,23.0,37700.0,2,0
4227,0,18.0,49400.0,1,0
4228,1,19.0,52300.0,2,0
4229,0,33.0,34300.0,0,0
4230,0,32.0,25600.0,1,0
4231,0,51.0,28300.0,0,2
4232,0,25.0,30700.0,1,0
4233,1,29.0,56500.0,1,0
4234,0,29.0,38900.0,1,0
4235,1,28.0,50900.0,1,0
4236,0,20.0,43000.0,1,0
4237,0,46.0,26500.0,0,1
4238,0,28.0,46800.0,0,0
4239,0,36.0,31500.0,2,0
4240,0,27.0,37100.0,1,0
4241,1,24.0,35300.0,1,0
4242,1,39.0,28200.0,1,0
4243,0,39.0,50200.0,1,0
4244,0,29.0,52000.0,2,0
4245,0,22.0,47700.0,1,0
4246,0,19.0,45100.0,2,0
4247,0,29.0,41400.0,1,0
4248,1,38.0,39700.0,1,0
4249,0,27.0,36100.0,3,0
4250,1,20.0,41100.0,3,0
4251,0,18.0,25500.0,2,0
4252,1,45.0,50800.0,1,1
4253,0,20.0,32000.0,2,0
4254,0,33.0,25200.0,2,0
4255,1,24.0,55600.0,1,0
4256,1,19.0,52100.0,0,0
4257,0,34.0,46400.0,0,0
4258,0,41.0,51700.0,3,0
4259,1,40.0,39300.0,0,0
4260,0,37.0,37900.0,2,0
4261,0,34.0,29800.0,1,0
4262,1,45.0,30200.0,3,1
4263,0,46.0,57800.0,0,1
4264,1,42.0,52600.0,0,1
4265,0,25.0,43200.0,0,0
4266,0,32.0,50400.0,1,0
4267,1,26.0,41000.0,0,0
4268,0,31.0,46800.0,0,0
4269,1,19.0,57400.0,0,0
4270,0,29.0,52700.0,1,0
4271,0,20.0,35700.0,1,0
4272,0,47.0,33000.0,4,1
4273,0,39.0,47700.0,0,0
4274,1,21.0,45400.0,1,0
4275,0,26.0,41700.0,0,0
4276,0,24.0,49200.0,1,0
4277,0,25.0,37100.0,3,0
4278,1,19.0,37300.0,2,0
4279,1,40.0,51900.0,0,0
4280,1,30.0,27100.0,0,0
4281,0,42.0,27700.0,3,0
4282,1,33.0,39300.0,1,0
4283,0,35.0,42400.0,1,0
4284,1,25.0,40600.0,1,0
4285,0,21.0,38000.0,0,0
4286,0,27.0,27500.0,1,0
4287,1,24.0,37000.0,2,0
4288,0,45.0,53600.0,1,1
4289,0,38.0,44500.0,0,0
4290,0,19.0,39300.0,1,0
4291,0,25.0,44500.0,0,0
4292,1,33.0,43600.0,2,0
4293,0,21.0,34900.0,0,0
4294,0,28.0,46500.0,1,0
4295,0,47.0,38900.0,2,1
4296,1,36.0,25500.0,1,0
4297,1,34.0,41100.0,0,0
4298,0,43.0,37300.0,1,1
4299,0,22.0,25000.0,3,0
4300,1,38.0,59200.0,0,0
4301,1,35.0,34900.0,1,0
4302,0,32.0,41000.0,1,0
4303,1,26.0,36900.0,4,0
4304,0,35.0,39100.0,0,0
4305,1,41.0,46500.0,1,0
4306,0,21.0,37200.0,0,0
4307,1,38.0,43800.0,4,0
4308,1,45.0,48900.0,2,1
4309,1,33.0,45000.0,0,0
4310,0,49.0,38100.0,2,1
4311,1,21.0,35800.0,2,0
4312,1,27.0,54700.0,1,0
4313,0,18.0,36300.0,0,0
4314,1,23.0,44500.0,1,0
4315,0,42.0,40800.0,0,1
4316,0,36.0,44300.0,2,0
4317,1,29.0,29100.0,1,0
4318,1,22.0,29000.0,2,0
4319,0,41.0,47000.0,2,0
4320,1,31.0,35400.0,0,0
4321,1,30.0,24100.0,1,0
4322,1,44.0,23900.0,1,1
4323,1,32.0,47700.0,1,0
4324,1,28.0,33100.0,0,0
4325,0,29.0,45400.0,2,0
4326,1,29.0,36100.0,4,0
4327,0,39.0,36600.0,0,0
4328,1,35.0,47000.0,2,0
4329,1,45.0,37700.0,1,1
4330,0,34.0,56600.0,2,0
4331,0,30.0,45800.0,2,0
4332,0,28.0,49500.0,3,0
4333,0,36.0,44900.0,1,0
4334,1,38.0,49000.0,2,0
4335,0,25.0,45800.0,2,0
4336,0,25.0,54200.0,0,0
4337,0,29.0,33600.0,2,0
4338,0,22.0,30200.0,1,0
4339,0,44.0,46400.0,2,1
4340,1,34.0,49300.0,4,0
4341,0,23.0,23300.0,3,0
4342,1,19.0,53100.0,1,0
4343,1,39.0,32100.0,0,0
4344,1,37.0,38200.0,0,0
4345,0,23.0,36400.0,3,0
4346,1,18.0,40100.0,4,0
4347,0,32.0,21200.0,1,0
4348,1,37.0,38600.0,3,0
4349,0,20.0,50700.0,2,0
4350,0,41.0,29200.0,2,0
4351,1,25.0,33400.0,1,0
4352,0,41.0,26700.0,1,0
4353,0,29.0,60400.0,0,0
4354,1,33.0,42500.0,0,0
4355,0,22.0,40900.0,0,0
4356,0,30.0,31600.0,1,0
4357,0,23.0,33100.0,1,0
4358,0,19.0,43000.0,0,0
4359,0,44.0,25500.0,0,1
4360,1,27.0,74800.0,0,0
4361,1,20.0,34100.0,0,0
4362,1,45.0,39700.0,2,1
4363,1,26.0,47000.0,3,0
4364,1,26.0,45400.0,0,0
4365,0,37.0,46400.0,1,0
4366,0,30.0,38100.0,1,0
4367,0,34.0,24600.0,1,0
4368,0,56.0,50300.0,2,3
4369,1,20.0,36400.0,0,0
4370,1,32.0,21800.0,1,0
4371,0,33.0,40300.0,0,0
4372,1,39.0,57700.0,3,0
4373,0,51.0,50100.0,2,2
4374,0,26.0,43300.0,1,0
4375,0,27.0,36900.0,1,0
4376,1,26.0,34500.0,0,0
4377,1,25.0,37400.0,1,0
4378,0,46.0,37100.0,0,1
4379,1,29.0,59700.0,2,0
4380,1,47.0,58800.0,1,1
4381,1,20.0,41300.0,2,0
4382,0,26.0,26300.0,2,0
4383,0,23.0,34800.0,3,0
4384,0,23.0,39100.0,0,0
4385,1,36.0,29000.0,2,0
4386,1,32.0,30600.0,1,0
4387,1,28.0,61500.0,2,0
4388,1,20.0,38900.0,0,0
4389,1,31.0,42400.0,0,0
4390,0,34.0,43800.0,1,0
4391,0,30.0,18200.0,2,0
4392,0,36.0,35400.0,1,0
4393,1,19.0,28200.0,1,0
4394,0,38.0,36800.0,1,0
4395,0,19.0,62300.0,3,0
4396,1,40.0,46800.0,0,0
4397,0,34.0,42200.0,0,0
4398,0,31.0,36000.0,0,0
4399,1,21.0,30500.0,1,0
4400,0,19.0,44600.0,0,0
4401,0,41.0,17000.0,1,0
4402,0,38.0,31700.0,2,0
4403,1,27.0,31900.0,1,0
4404,1,38.0,35800.0,2,0
4405,0,29.0,42600.0,0,0
4406,1,30.0,47700.0,3,0
4407,0,41.0,10800.0,1,0
4408,1,24.0,48000.0,0,0
4409,0,55.0,34800.0,0,3
4410,0,25.0,16000.0,0,0
4411,1,22.0,40500.0,1,0
4412,1,35.0,27400.0,2,0
4413,0,18.0,53000.0,0,0
4414,0,27.0,45300.0,0,0
4415,1,19.0,46600.0,2,0
4416,1,49.0,19000.0,0,2
4417,0,39.0,25700.0,5,0
4418,1,38.0,29800.0,3,0
4419,1,32.0,18700.0,0,0
4420,1,33.0,38800.0,2,0
4421,1,20.0,47300.0,1,0
4422,0,30.0,24200.0,2,0
4423,1,27.0,46300.0,0,0
4424,0,19.0,47100.0,0,0
4425,1,40.0,39300.0,0,0
4426,1,25.0,36300.0,2,0
4427,1,48.0,14100.0,1,1
4428,1,45.0,31100.0,0,1
4429,0,37.0,48500.0,1,0
4430,0,25.0,43600.0,3,0
4431,0,24.0,47200.0,2,0
4432,0,50.0,39000.0,1,2
4433,0,28.0,49200.0,0,0
4434,1,39.0,37800.0,2,0
4435,0,18.0,35200.0,1,0
4436,0,20.0,40000.0,1,0
4437,0,19.0,43600.0,1,0
4438,1,36.0,48700.0,1,0
4439,0,25.0,41100.0,2,0
4440,0,48.0,36300.0,0,1
4441,0,24.0,29000.0,1,0
4442,1,38.0,10600.0,4,0
4443,1,36.0,36400.0,2,0
4444,0,21.0,19900.0,2,0
4445,0,18.0,42900.0,0,0
4446,0,22.0,36300.0,0,0
4447,1,20.0,38800.0,1,0
4448,0,47.0,37900.0,2,1
4449,1,34.0,28400.0,0,0
4450,1,24.0,36700.0,2,0
4451,0,29.0,48200.0,3,0
4452,1,48.0,45800.0,1,1
4453,0,19.0,21400.0,0,0
4454,1,32.0,20100.0,1,0
4455,0,31.0,41400.0,1,0
4456,1,34.0,44800.0,0,0
4457,0,27.0,32100.0,2,0
4458,0,20.0,60400.0,1,0
4459,0,18.0,11000.0,0,0
4460,1,23.0,34800.0,2,0
4461,1,43.0,29000.0,1,1
4462,0,29.0,44800.0,0,0
4463,1,40.0,41900.0,2,0
4464,0,33.0,30900.0,1,0
4465,1,26.0,46200.0,0,0
4466,0,25.0,35500.0,4,0
4467,1,44.0,20500.0,1,1
4468,1,48.0,45800.0,0,1
4469,1,34.0,27600.0,2,0
4470,1,37.0,42100.0,0,0
4471,0,25.0,36800.0,0,0
4472,0,25.0,43000.0,5,0
4473,1,29.0,41900.0,2,0
4474,0,41.0,46000.0,1,0
4475,1,24.0,38800.0,1,0
4476,0,31.0,43900.0,1,0
4477,0,45.0,36300.0,1,1
4478,1,45.0,50600.0,1,1
4479,0,32.0,33700.0,0,0
4480,1,40.0,42800.0,0,0
4481,1,29.0,47500.0,0,0
4482,0,26.0,47200.0,2,0
4483,1,29.0,40700.0,0,0
4484,1,42.0,23700.0,3,0
4485,1,35.0,47200.0,2,0
4486,1,18.0,41900.0,1,0
4487,0,43.0,35400.0,0,1
4488,1,30.0,35700.0,0,0
4489,0,46.0,41400.0,3,1
4490,0,27.0,51100.0,2,0
4491,1,43.0,46300.0,1,1
4492,0,30.0,35100.0,1,0
4493,0,45.0,69400.0,1,1
4494,0,45.0,33400.0,1,1
4495,0,35.0,42900.0,1,0
4496,0,39.0,46700.0,2,0
4497,0,38.0,35500.0,2,0
4498,0,19.0,52800.0,0,0
4499,1,20.0,37100.0,3,0
4500,1,36.0,58900.0,1,0
4501,0,23.0,38800.0,1,0
4502,1,22.0,26800.0,2,0
4503,0,49.0,36900.0,0,2
4504,0,21.0,29300.0,1,0
4505,1,22.0,38600.0,3,0
4506,0,30.0,34700.0,1,0
4507,0,22.0,15000.0,0,0
4508,0,28.0,48500.0,2,0
4509,0,44.0,36100.0,0,1
4510,0,26.0,57100.0,1,0
4511,0,42.0,49300.0,4,0
4512,0,35.0,75200.0,0,0
4513,0,46.0,53400.0,0,1
4514,1,25.0,54300.0,0,0
4515,1,33.0,40900.0,0,0
4516,1,28.0,38100.0,0,0
4517,0,21.0,48600.0,0,0
4518,1,28.0,36700.0,0,0
4519,0,28.0,48400.0,1,0
4520,0,18.0,32700.000000000004,3,0
4521,0,29.0,46600.0,1,0
4522,1,22.0,52500.0,2,0
4523,0,22.0,44700.0,0,0
4524,0,18.0,36900.0,1,0
4525,1,34.0,23900.0,1,0
4526,0,31.0,46400.0,0,0
4527,1,36.0,45100.0,0,0
4528,0,22.0,38300.0,1,0
4529,1,35.0,22100.0,1,0
4530,0,38.0,45000.0,1,0
4531,0,28.0,48800.0,0,0
4532,0,30.0,40400.0,0,0
4533,0,21.0,55600.0,4,0
4534,0,34.0,41500.0,0,0
4535,1,21.0,44200.0,1,0
4536,0,18.0,46400.0,1,0
4537,1,22.0,29800.0,2,0
4538,1,23.0,39500.0,0,0
4539,1,26.0,50300.0,0,0
4540,0,42.0,41600.0,1,1
4541,1,35.0,52100.0,1,0
4542,1,52.0,40900.0,4,2
4543,1,25.0,49800.0,2,0
4544,1,31.0,21000.0,1,0
4545,0,31.0,47700.0,1,0
4546,1,36.0,41600.0,0,0
4547,1,24.0,34500.0,2,0
4548,1,34.0,40100.0,2,0
4549,1,19.0,62500.0,0,0
4550,0,33.0,33700.0,0,0
4551,0,21.0,46000.0,1,0
4552,0,27.0,37200.0,0,0
4553,1,25.0,39700.0,2,0
4554,0,27.0,40700.0,1,0
4555,0,51.0,43000.0,1,2
4556,0,23.0,23000.0,1,0
4557,1,41.0,54000.0,4,0
4558,0,37.0,33200.0,1,0
4559,0,36.0,36300.0,2,0
4560,1,36.0,33900.0,2,0
4561,0,29.0,52000.0,1,0
4562,0,24.0,56200.0,0,0
4563,1,22.0,60400.0,1,0
4564,0,20.0,42200.0,1,0
4565,0,26.0,28000.0,1,0
4566,1,22.0,46300.0,0,0
4567,1,31.0,53400.0,2,0
4568,0,44.0,43700.0,2,1
4569,1,45.0,30900.0,3,1
4570,1,32.0,44500.0,0,0
4571,0,24.0,50100.0,0,0
4572,1,27.0,43400.0,1,0
4573,0,31.0,46700.0,0,0
4574,1,30.0,25500.0,0,0
4575,0,27.0,34900.0,1,0
4576,0,38.0,37600.0,1,0
4577,1,31.0,44600.0,2,0
4578,0,19.0,40800.0,0,0
4579,0,36.0,55500.0,2,0
4580,1,27.0,37300.0,0,0
4581,1,41.0,38400.0,1,0
4582,0,23.0,55100.0,2,0
4583,0,30.0,44100.0,3,0
4584,0,35.0,57700.0,0,0
4585,1,19.0,22900.0,0,0
4586,0,45.0,49500.0,0,1
4587,1,39.0,34500.0,1,0
4588,0,43.0,44300.0,1,1
4589,1,30.0,49400.0,1,0
4590,1,40.0,39900.0,1,0
4591,1,18.0,61800.0,3,0
4592,0,26.0,35400.0,1,0
4593,1,22.0,62700.0,1,0
4594,0,39.0,32500.0,1,0
4595,0,23.0,40600.0,1,0
4596,1,28.0,35900.0,0,0
4597,1,40.0,43300.0,2,0
4598,0,19.0,26100.0,2,0
4599,0,28.0,54500.0,2,0
4600,0,36.0,47800.0,2,0
4601,1,25.0,27000.0,2,0
4602,1,23.0,35300.0,1,0
4603,1,39.0,54600.0,1,0
4604,1,22.0,34100.0,2,0
4605,0,29.0,46300.0,1,0
4606,0,42.0,59100.0,0,1
4607,0,29.0,28300.0,0,0
4608,1,41.0,32600.0,0,0
4609,1,37.0,39400.0,3,0
4610,1,20.0,49700.0,2,0
4611,1,48.0,32400.0,5,1
4612,0,33.0,36400.0,2,0
4613,0,22.0,48400.0,2,0
4614,1,27.0,46600.0,0,0
4615,1,28.0,16300.0,1,0
4616,0,38.0,29700.0,1,0
4617,1,19.0,45400.0,0,0
4618,1,18.0,46200.0,2,0
4619,1,35.0,40300.0,2,0
4620,1,29.0,41400.0,4,0
4621,0,22.0,20800.0,1,0
4622,0,19.0,48000.0,0,0
4623,0,41.0,7400.0,0,0
4624,1,21.0,42100.0,2,0
4625,0,21.0,43300.0,1,0
4626,0,31.0,64800.0,1,0
4627,0,35.0,24800.0,0,0
4628,1,41.0,32500.0,4,0
4629,1,31.0,29800.0,0,0
4630,0,19.0,35600.0,1,0
4631,0,30.0,35400.0,0,0
4632,1,54.0,38700.0,0,2
4633,1,25.0,43300.0,0,0
4634,0,35.0,55000.0,1,0
4635,1,24.0,30000.0,1,0
4636,0,33.0,47800.0,1,0
4637,0,41.0,29000.0,2,0
4638,1,28.0,29000.0,1,0
4639,1,26.0,34600.0,2,0
4640,0,45.0,30200.0,1,1
4641,0,19.0,54400.0,1,0
4642,0,27.0,43900.0,0,0
4643,0,20.0,40500.0,1,0
4644,1,45.0,43800.0,1,1
4645,1,33.0,35400.0,1,0
4646,1,20.0,50300.0,1,0
4647,0,55.0,34800.0,2,3
4648,0,27.0,45300.0,1,0
4649,1,31.0,46900.0,2,0
4650,1,23.0,42000.0,0,0
4651,0,28.0,33300.0,2,0
4652,1,22.0,45000.0,2,0
4653,1,19.0,41800.0,0,0
4654,1,32.0,44600.0,0,0
4655,0,32.0,37000.0,2,0
4656,1,20.0,39400.0,2,0
4657,1,23.0,43400.0,1,0
4658,0,18.0,36000.0,4,0
4659,0,22.0,18300.0,1,0
4660,1,31.0,42700.0,0,0
4661,0,45.0,49600.0,0,1
4662,1,47.0,32100.0,1,1
4663,0,37.0,37800.0,1,0
4664,0,28.0,39900.0,0,0
4665,0,30.0,45000.0,1,0
4666,0,25.0,51500.0,1,0
4667,0,27.0,42500.0,2,0
4668,0,18.0,25800.0,0,0
4669,0,46.0,26900.0,1,1
4670,0,34.0,35500.0,1,0
4671,1,28.0,30600.0,1,0
4672,0,26.0,22600.0,1,0
4673,1,40.0,27200.0,0,0
4674,0,36.0,43400.0,1,0
4675,0,26.0,46800.0,1,0
4676,1,39.0,63400.0,1,0
4677,1,36.0,34800.0,2,0
4678,0,18.0,33300.0,2,0
4679,0,39.0,50000.0,3,0
4680,1,40.0,37800.0,2,0
4681,0,52.0,45600.0,1,2
4682,0,34.0,45100.0,0,0
4683,0,18.0,47000.0,0,0
4684,1,48.0,40600.0,0,1
4685,1,22.0,40100.0,2,0
4686,0,25.0,34800.0,1,0
4687,0,38.0,36400.0,1,0
4688,1,36.0,36400.0,0,0
4689,0,41.0,39900.0,0,0
4690,0,31.0,45900.0,3,0
4691,0,48.0,48300.0,3,1
4692,1,28.0,38400.0,3,0
4693,0,29.0,41700.0,0,0
4694,0,31.0,57700.0,0,0
4695,1,34.0,26000.0,2,0
4696,1,38.0,46800.0,0,0
4697,0,23.0,29800.0,2,0
4698,1,29.0,45600.0,1,0
4699,0,27.0,35800.0,2,0
