,platform,sales_year,genre,online,offline,critic_score,user_score,rating,game_id
1309,PC,2018.0,Action,9.0,16.0,,8,M,36908
1310,X360,2017.0,Action,17.0,8.0,72.0,7.5,M,24021
1311,PS3,2015.0,Misc,11.0,12.0,,5.1,T,49197
1312,X360,2018.0,Racing,7.000000000000001,17.0,64.0,5.7,E,42020
1313,WiiU,2018.0,Misc,13.0,12.0,60.0,5.4,E10+,35761
1314,PS4,2018.0,Adventure,9.0,14.000000000000002,,,,31251
1315,PS3,2018.0,Action,0.0,0.0,,,,39164
1316,XOne,2015.0,Action,16.0,9.0,60.0,4.3,E,33602
1317,XOne,2018.0,Action,13.0,12.0,69.0,6.8,E10+,34135
1318,X360,2017.0,Role-Playing,15.0,8.0,69.0,6.6,T,31718
1319,3DS,2018.0,Misc,7.000000000000001,7.000000000000001,,,,22067
1320,3DS,2018.0,Action,0.0,0.0,,,,16992
1321,PS3,2017.0,Racing,25.0,0.0,62.0,3.7,E,41166
1322,X360,2017.0,Misc,25.0,0.0,,tbd,E10+,41809
1323,WiiU,2018.0,Role-Playing,14.000000000000002,11.0,,,,36410
1324,3DS,2017.0,Action,16.0,9.0,68.0,6.8,T,45841
1325,PS3,2017.0,Action,11.0,9.0,77.0,8.1,M,40470
1326,PS3,2016.0,Action,10.0,12.0,,5.5,E10+,17246
1327,PSP,2018.0,Sports,0.0,7.000000000000001,,tbd,E,42366
1328,3DS,2018.0,Action,15.0,9.0,69.0,7.6,E,41194
1329,PC,2017.0,Strategy,10.0,13.0,78.0,7.7,T,21993
1330,Wii,2017.0,Misc,25.0,0.0,,tbd,E,28207
1331,DS,2017.0,Misc,25.0,0.0,,tbd,E,37682
1332,X360,2017.0,Sports,14.000000000000002,10.0,41.0,7.4,E,43205
1333,X360,2017.0,Shooter,14.000000000000002,10.0,47.0,5.7,M,38511
1334,PS3,2018.0,Action,12.0,10.0,40.0,6.4,M,37857
1335,PS3,2017.0,Action,0.0,0.0,,,,37149
1336,PS4,2016.0,Action,7.000000000000001,16.0,73.0,8.5,T,20329
1337,3DS,2017.0,Action,0.0,0.0,,,,49340
1338,Wii,2017.0,Strategy,15.0,9.0,,2.8,E,13868
1339,PS4,2015.0,Platform,9.0,13.0,81.0,8.1,E,39213
1340,3DS,2017.0,Sports,0.0,0.0,,,,37276
1341,PS4,2015.0,Fighting,8.0,14.000000000000002,,,,13741
1342,PS3,2017.0,Action,6.0,15.0,59.0,5.7,E10+,31981
1343,PC,2015.0,Shooter,0.0,25.0,,,,40310
1344,PS3,2017.0,Sports,0.0,0.0,,,,17781
1345,3DS,2017.0,Role-Playing,10.0,1.0,80.0,8.2,T,12412
1346,DS,2017.0,Adventure,0.0,0.0,,,,36144
1347,PS3,2017.0,Action,4.0,4.0,64.0,7.8,T,41102
1348,X360,2018.0,Action,18.0,5.0,63.0,3.5,E,20806
1349,PS3,2017.0,Sports,0.0,0.0,,,,28187
1350,XOne,2016.0,Sports,12.0,12.0,68.0,5.5,T,17406
1351,XOne,2015.0,Racing,11.0,13.0,81.0,5.8,E,37018
1352,Wii,2017.0,Role-Playing,0.0,1.0,59.0,7.9,,32482
1353,PS3,2018.0,Action,6.0,14.000000000000002,,,,38105
1354,PS3,2018.0,Action,0.0,0.0,,,,41008
1355,PS3,2018.0,Action,0.0,0.0,,8,T,42562
1356,PS3,2018.0,Role-Playing,6.0,4.0,70.0,6.6,T,16217
1357,PS4,2016.0,Shooter,12.0,8.0,68.0,6.8,T,47195
1358,DS,2017.0,Shooter,19.0,4.0,,,,26453
1359,X360,2017.0,Action,12.0,10.0,75.0,7.4,M,23527
1360,PS3,2018.0,Action,0.0,0.0,74.0,8.4,T,11652
1361,X360,2017.0,Shooter,16.0,7.000000000000001,54.0,6.2,M,36866
1362,PS3,2017.0,Platform,11.0,8.0,80.0,8.5,E10+,24845
1363,PS3,2015.0,Action,0.0,6.0,,3.7,T,37280
1364,XOne,2015.0,Role-Playing,16.0,7.000000000000001,,,,33415
1365,X360,2018.0,Role-Playing,15.0,8.0,52.0,5.2,M,21208
1366,3DS,2017.0,Simulation,11.0,9.0,,tbd,E,14885
1367,3DS,2018.0,Adventure,4.0,19.0,,tbd,E10+,27858
1368,PS3,2018.0,Misc,13.0,8.0,,6.8,E10+,35353
1369,3DS,2015.0,Role-Playing,12.0,1.0,67.0,7.1,E10+,19844
1370,PC,2017.0,Action,10.0,13.0,76.0,7.5,E10+,20719
1371,DS,2017.0,Misc,12.0,11.0,,tbd,E10+,48554
1372,PS4,2016.0,Misc,6.0,14.000000000000002,59.0,7.1,M,46121
1373,PS3,2017.0,Action,12.0,8.0,57.0,6.2,M,14602
1374,PC,2015.0,Strategy,2.0,22.0,72.0,5.9,E10+,41574
1375,PS3,2018.0,Misc,9.0,3.0,78.0,8.6,T,27718
1376,PC,2017.0,Racing,4.0,19.0,76.0,3.3,E10+,43124
1377,PS3,2017.0,Shooter,8.0,13.0,69.0,6.7,M,29395
1378,WiiU,2015.0,Role-Playing,12.0,5.0,,,,43099
1379,PS3,2015.0,Action,0.0,0.0,,,,34028
1380,X360,2017.0,Action,16.0,6.0,,,,44089
1381,X360,2017.0,Action,18.0,5.0,57.0,6.8,T,22573
1382,Wii,2017.0,Misc,22.0,1.0,,,,23509
1383,PC,2017.0,Adventure,8.0,13.0,83.0,7.9,M,28973
1384,PS3,2018.0,Adventure,11.0,9.0,,5.9,E10+,23330
1385,X360,2018.0,Action,14.000000000000002,9.0,39.0,5,M,45414
1386,X360,2018.0,Action,16.0,5.0,58.0,4.4,M,10475
1387,PC,2016.0,Strategy,9.0,13.0,88.0,7.3,E10+,12167
1388,PS4,2018.0,Adventure,10.0,9.0,,,,22752
1389,PS4,2015.0,Role-Playing,10.0,11.0,63.0,6.3,T,44635
1390,XOne,2015.0,Racing,8.0,15.0,64.0,5.3,E,40575
1391,DS,2017.0,Misc,23.0,0.0,,tbd,E,14865
1392,PSV,2017.0,Platform,13.0,6.0,75.0,8.2,E10+,45705
1393,PC,2018.0,Action,3.0,17.0,79.0,7,M,17073
1394,3DS,2015.0,Role-Playing,16.0,1.0,79.0,8.7,T,35019
1395,XOne,2018.0,Racing,12.0,10.0,80.0,7.1,E10+,48480
1396,DS,2017.0,Action,0.0,0.0,,,,14867
1397,PS4,2018.0,Action,14.000000000000002,3.0,57.0,6.5,M,40004
1398,3DS,2017.0,Platform,10.0,12.0,68.0,6.4,E10+,20914
1399,XOne,2015.0,Action,17.0,5.0,76.0,5.5,E10+,28661
1400,PSV,2018.0,Action,10.0,1.0,82.0,8.8,T,12536
1401,PS4,2018.0,Action,8.0,7.000000000000001,76.0,8.1,T,47593
1402,3DS,2017.0,Simulation,10.0,6.0,71.0,7.8,T,26723
1403,PSP,2017.0,Sports,0.0,0.0,,,,21809
1404,PSV,2017.0,Action,5.0,6.0,67.0,7.5,T,49827
1405,PS3,2017.0,Role-Playing,5.0,0.0,,,,38122
1406,PC,2017.0,Shooter,11.0,10.0,70.0,5.5,M,43920
1407,3DS,2015.0,Platform,9.0,8.0,,,,15522
1408,X360,2017.0,Action,16.0,6.0,58.0,8,T,24621
1409,PC,2015.0,Strategy,9.0,13.0,80.0,7.3,T,36048
1410,PS3,2017.0,Misc,10.0,10.0,,tbd,E,32848
1411,X360,2018.0,Action,15.0,6.0,71.0,6.5,T,44077
1412,XOne,2016.0,Sports,20.0,1.0,77.0,4,E10+,24393
1413,3DS,2018.0,Action,10.0,12.0,,,,17210
1414,X360,2015.0,Fighting,17.0,4.0,,6.7,T,19685
1415,PS4,2016.0,Shooter,5.0,15.0,,8.1,T,24552
1416,3DS,2017.0,Sports,0.0,22.0,,,,39739
1417,X360,2017.0,Action,7.000000000000001,13.0,63.0,6.1,E10+,17874
1418,3DS,2015.0,Role-Playing,9.0,1.0,77.0,7.9,E10+,21518
1419,XOne,2017.0,Misc,17.0,5.0,73.0,6.2,E,31008
1420,PS3,2017.0,Action,10.0,10.0,,,,27013
1421,X360,2017.0,Misc,16.0,6.0,53.0,5.2,T,22719
1422,XOne,2016.0,Sports,5.0,17.0,87.0,8.3,E,20374
1423,PS3,2017.0,Action,14.000000000000002,7.000000000000001,50.0,4.8,T,49131
1424,Wii,2017.0,Misc,21.0,1.0,,tbd,E,14760
1425,PS3,2018.0,Adventure,5.0,14.000000000000002,65.0,7.4,M,46959
1426,PS4,2017.0,Sports,15.0,5.0,43.0,2.7,E,45049
1427,PS3,2018.0,Role-Playing,10.0,10.0,53.0,5.5,M,48897
1428,PSP,2017.0,Role-Playing,0.0,0.0,,,,31466
1429,WiiU,2016.0,Action,12.0,10.0,69.0,6.8,E10+,37256
1430,X360,2017.0,Action,18.0,4.0,47.0,5,T,14970
1431,X360,2017.0,Misc,16.0,5.0,53.0,tbd,E,19574
1432,X360,2017.0,Action,7.000000000000001,15.0,80.0,4.3,E,45286
1433,PC,2017.0,Puzzle,0.0,18.0,,7.3,E,10236
1434,PS3,2017.0,Misc,15.0,6.0,62.0,tbd,E,20879
1435,PS3,2018.0,Simulation,10.0,8.0,73.0,8.4,T,31396
1436,PC,2017.0,Role-Playing,16.0,6.0,72.0,6.8,T,26177
1437,3DS,2015.0,Action,0.0,0.0,,,,47054
1438,PSV,2016.0,Action,0.0,0.0,,,,45425
1439,PS4,2018.0,Sports,16.0,4.0,59.0,5.6,E,28288
1440,PS3,2017.0,Sports,17.0,3.0,,tbd,T,11059
1441,PS3,2017.0,Action,0.0,0.0,64.0,7.5,T,36959
1442,PSV,2018.0,Misc,0.0,0.0,81.0,8,T,35148
1443,PSV,2017.0,Role-Playing,5.0,2.0,77.0,7.5,T,24974
1444,DS,2017.0,Misc,13.0,7.000000000000001,,,,13724
1445,X360,2017.0,Sports,11.0,9.0,70.0,6.2,E,18276
1446,X360,2018.0,Racing,8.0,13.0,75.0,6.4,E10+,27066
1447,X360,2018.0,Action,10.0,11.0,,,,36485
1448,PC,2016.0,Strategy,9.0,12.0,88.0,7.1,T,31041
1449,X360,2017.0,Action,20.0,2.0,,,,25832
1450,WiiU,2017.0,Misc,5.0,6.0,,,,13420
1451,3DS,2017.0,Misc,22.0,0.0,,tbd,E,18042
1452,PS3,2018.0,Sports,9.0,10.0,73.0,5.2,E,41861
1453,PS3,2018.0,Adventure,19.0,1.0,,,,13943
1454,WiiU,2018.0,Action,13.0,7.000000000000001,57.0,5.6,E,22145
1455,PSP,2018.0,Adventure,0.0,0.0,,,,39143
1456,PS3,2017.0,Misc,13.0,6.0,66.0,5.2,E,46811
1457,PC,2015.0,Shooter,13.0,8.0,79.0,6.9,M,20774
1458,PSP,2017.0,Sports,21.0,0.0,,tbd,E,24878
1459,3DS,2017.0,Fighting,15.0,6.0,71.0,7.4,T,33562
1460,WiiU,2018.0,Sports,21.0,0.0,75.0,6.7,E,39685
1461,PS4,2015.0,Action,10.0,9.0,77.0,7.5,T,25594
1462,3DS,2017.0,Racing,21.0,0.0,,,,32609
1463,PS4,2016.0,Role-Playing,0.0,0.0,,,T,35743
1464,PSV,2018.0,Action,2.0,2.0,82.0,8.6,T,46730
1465,XOne,2015.0,Role-Playing,14.000000000000002,7.000000000000001,,,,40630
1466,PS3,2017.0,Role-Playing,14.000000000000002,0.0,55.0,7.9,E10+,38144
1467,PSV,2018.0,Action,10.0,5.0,,,,44742
1468,PSV,2018.0,Misc,9.0,9.0,83.0,7.8,E,26238
1469,PC,2018.0,Shooter,11.0,9.0,76.0,8.2,M,20121
1470,PS3,2017.0,Action,0.0,9.0,62.0,7.3,,28879
1471,X360,2015.0,Misc,13.0,8.0,,5.5,T,47814
1472,PS3,2018.0,Role-Playing,0.0,0.0,,,,12896
1473,PS3,2017.0,Action,12.0,3.0,64.0,7.9,M,15338
1474,X360,2018.0,Racing,8.0,13.0,64.0,4.1,E,11738
1475,3DS,2016.0,Action,0.0,0.0,,,,25677
1476,PS3,2017.0,Action,0.0,0.0,,,,26292
1477,PSV,2015.0,Action,5.0,13.0,,7.6,E10+,26109
1478,PSP,2017.0,Role-Playing,0.0,0.0,,,,34389
1479,Wii,2017.0,Misc,11.0,10.0,,tbd,E,38472
1480,PSP,2017.0,Action,0.0,0.0,,,,15720
1481,3DS,2017.0,Action,0.0,0.0,,,,37764
1482,Wii,2018.0,Misc,5.0,15.0,,,,19166
1483,PS3,2017.0,Action,0.0,0.0,,,,41384
1484,PC,2018.0,Role-Playing,0.0,19.0,69.0,5.6,M,39000
1485,WiiU,2018.0,Action,9.0,11.0,,7.8,E10+,33956
1486,PS4,2015.0,Action,9.0,10.0,,,,38799
1487,PSV,2018.0,Action,0.0,8.0,82.0,8.4,M,30210
1488,Wii,2017.0,Racing,21.0,0.0,42.0,3.1,E,21324
1489,PS3,2017.0,Action,13.0,7.000000000000001,58.0,7.2,T,42538
1490,PS4,2015.0,Racing,4.0,13.0,66.0,7,E,28509
1491,3DS,2018.0,Adventure,13.0,2.0,54.0,6.1,T,48655
1492,3DS,2017.0,Platform,14.000000000000002,7.000000000000001,69.0,7.3,T,15422
1493,PS3,2018.0,Role-Playing,4.0,13.0,47.0,5.2,M,21258
1494,PSV,2017.0,Role-Playing,10.0,0.0,,,,46997
1495,PC,2015.0,Simulation,5.0,15.0,72.0,7.3,T,27884
1496,PS3,2017.0,Shooter,9.0,10.0,81.0,7.8,E10+,42467
1497,Wii,2017.0,Misc,14.000000000000002,6.0,,,,13591
1498,XOne,2016.0,Action,12.0,8.0,88.0,6.8,M,25079
1499,PSV,2017.0,Action,13.0,6.0,49.0,4.8,E10+,38780
1500,DS,2017.0,Action,15.0,5.0,,,,39572
1501,XOne,2018.0,Role-Playing,10.0,10.0,71.0,6.7,M,29527
1502,PC,2018.0,Action,7.000000000000001,13.0,80.0,8.2,E10+,11230
1503,XOne,2018.0,Action,12.0,8.0,,,,49818
1504,3DS,2018.0,Action,10.0,2.0,58.0,6.8,M,23259
1505,X360,2018.0,Fighting,14.000000000000002,6.0,62.0,7.3,T,41454
1506,PC,2017.0,Action,12.0,7.000000000000001,80.0,6.8,M,16779
1507,X360,2017.0,Action,13.0,6.0,61.0,6,M,40373
1508,X360,2018.0,Racing,6.0,14.000000000000002,,6.4,T,39679
1509,PSP,2018.0,Action,0.0,0.0,,,,48216
1510,PS4,2017.0,Strategy,10.0,8.0,47.0,2,E,15599
1511,3DS,2017.0,Action,16.0,4.0,,,,10274
1512,X360,2017.0,Sports,18.0,1.0,,tbd,E,43494
1513,X360,2018.0,Simulation,13.0,3.0,68.0,7.2,T,24619
1514,3DS,2018.0,Simulation,0.0,0.0,,,,26444
1515,X360,2017.0,Misc,11.0,9.0,,,,16908
1516,PC,2016.0,Shooter,7.000000000000001,13.0,,,,23406
1517,PS4,2018.0,Action,7.000000000000001,10.0,,,,19059
1518,3DS,2015.0,Strategy,14.000000000000002,5.0,69.0,7.7,T,37265
1519,X360,2017.0,Shooter,10.0,10.0,68.0,6.7,M,37107
1520,DS,2017.0,Action,10.0,9.0,55.0,tbd,E10+,28167
1521,Wii,2017.0,Action,19.0,1.0,,tbd,E10+,30819
1522,X360,2018.0,Action,20.0,0.0,,,,48081
1523,PS3,2017.0,Role-Playing,6.0,3.0,,,,35784
1524,3DS,2015.0,Action,5.0,11.0,,tbd,E10+,19469
1525,PS3,2018.0,Adventure,4.0,13.0,92.0,8.8,E,14133
1526,3DS,2016.0,Role-Playing,2.0,0.0,68.0,7.6,T,18506
1527,X360,2017.0,Action,12.0,8.0,,,,18457
1528,PS3,2017.0,Role-Playing,9.0,0.0,74.0,8.1,T,40777
1529,PC,2015.0,Action,11.0,9.0,74.0,5.9,M,27554
1530,DS,2017.0,Adventure,20.0,0.0,,tbd,E,10171
1531,PSV,2016.0,Role-Playing,4.0,6.0,77.0,8.6,E10+,22633
1532,PSV,2018.0,Action,6.0,1.0,72.0,8.4,M,34398
1533,Wii,2017.0,Action,8.0,8.0,79.0,7,E,38109
1534,PS4,2018.0,Adventure,10.0,7.000000000000001,83.0,8.4,M,18044
1535,Wii,2017.0,Misc,0.0,17.0,,,,27449
1536,3DS,2018.0,Role-Playing,13.0,7.000000000000001,69.0,7.4,T,18764
1537,XOne,2015.0,Strategy,14.000000000000002,5.0,,,,36468
1538,XOne,2018.0,Sports,17.0,2.0,53.0,6.8,E,40119
1539,DS,2017.0,Strategy,10.0,3.0,,,,21216
1540,PS3,2017.0,Action,7.000000000000001,9.0,71.0,7.6,M,10405
1541,PSV,2018.0,Fighting,0.0,3.0,74.0,7.9,T,41374
1542,PS3,2017.0,Platform,11.0,7.000000000000001,74.0,7.1,E10+,47136
1543,PS3,2017.0,Sports,6.0,5.0,,,,49403
1544,Wii,2017.0,Misc,19.0,0.0,81.0,7.7,T,41289
1545,3DS,2016.0,Platform,14.000000000000002,0.0,77.0,7.1,E,30408
1546,DS,2017.0,Simulation,11.0,8.0,,tbd,E,22398
1547,PC,2017.0,Shooter,14.000000000000002,4.0,64.0,6.5,M,35408
1548,X360,2017.0,Misc,19.0,0.0,82.0,7.9,T,36208
1549,PS4,2015.0,Sports,9.0,8.0,32.0,1.5,T,29346
1550,3DS,2017.0,Action,16.0,3.0,54.0,5.5,E,27070
1551,3DS,2018.0,Action,0.0,0.0,,,,26052
1552,PSP,2017.0,Sports,0.0,0.0,,,,30115
1553,PS3,2018.0,Action,0.0,0.0,,,,23343
1554,PS3,2017.0,Shooter,7.000000000000001,5.0,61.0,5.5,T,44222
1555,PS4,2016.0,Action,4.0,13.0,72.0,7.4,M,18382
1556,PSV,2018.0,Action,8.0,6.0,73.0,7.4,M,40349
1557,PS3,2018.0,Action,10.0,3.0,71.0,8.2,M,43613
1558,XOne,2015.0,Action,10.0,9.0,,,,34156
1559,X360,2017.0,Shooter,6.0,12.0,52.0,5.7,M,14938
1560,PC,2017.0,Shooter,9.0,9.0,74.0,7.4,M,40981
1561,PSP,2018.0,Role-Playing,0.0,0.0,,,,26653
1562,PS4,2016.0,Role-Playing,7.000000000000001,5.0,,,,42883
1563,WiiU,2017.0,Simulation,14.000000000000002,4.0,51.0,5.3,E,19420
1564,PS4,2015.0,Shooter,5.0,12.0,62.0,6.8,,42981
1565,3DS,2018.0,Action,18.0,0.0,,,,30326
1566,PS3,2017.0,Role-Playing,7.000000000000001,2.0,53.0,7.5,T,28353
1567,3DS,2016.0,Simulation,0.0,0.0,,,,22933
1568,X360,2017.0,Misc,17.0,2.0,,tbd,E,34400
1569,PSP,2018.0,Action,0.0,0.0,,,,46768
1570,3DS,2018.0,Action,16.0,0.0,67.0,7.6,T,40447
1571,PS3,2017.0,Sports,15.0,3.0,72.0,6.3,E,49054
1572,PSP,2017.0,Role-Playing,0.0,0.0,,,,40430
1573,PC,2015.0,Sports,6.0,13.0,81.0,4.4,E,41489
1574,X360,2018.0,Adventure,11.0,7.000000000000001,,6.4,E10+,13650
1575,PS4,2016.0,Action,0.0,17.0,,,,23998
1576,XOne,2017.0,Sports,16.0,2.0,36.0,3.1,E,49290
1577,XOne,2016.0,Action,11.0,7.000000000000001,73.0,7.3,T,20683
1578,PS4,2016.0,Role-Playing,7.000000000000001,4.0,87.0,8.2,T,49261
1579,PSP,2017.0,Role-Playing,0.0,0.0,,,,29694
1580,PC,2017.0,Role-Playing,9.0,9.0,76.0,6.5,M,10413
1581,PS3,2017.0,Role-Playing,5.0,2.0,86.0,7.7,T,34733
1582,3DS,2018.0,Fighting,6.0,7.000000000000001,64.0,5.9,T,12414
1583,PS3,2017.0,Misc,0.0,16.0,,,,42057
1584,XOne,2018.0,Action,10.0,9.0,,,,25978
1585,PS3,2017.0,Sports,0.0,0.0,,,,34713
1586,PC,2015.0,Action,12.0,6.0,75.0,7.9,M,11548
1587,PSP,2017.0,Sports,0.0,0.0,,,,14996
1588,X360,2018.0,Simulation,14.000000000000002,3.0,75.0,8.8,M,42886
1589,PS3,2017.0,Shooter,6.0,4.0,63.0,7,T,44338
1590,PSP,2018.0,Sports,0.0,0.0,,,,10743
1591,PC,2018.0,Strategy,7.000000000000001,10.0,,,,37306
1592,PSV,2018.0,Action,7.000000000000001,9.0,49.0,6.4,T,45536
1593,DS,2018.0,Action,15.0,3.0,,,,37935
1594,XOne,2015.0,Simulation,10.0,8.0,,,,29158
1595,PSV,2018.0,Action,10.0,5.0,58.0,5.1,M,36048
1596,PSP,2017.0,Role-Playing,0.0,0.0,,,,29153
1597,PSP,2017.0,Sports,0.0,0.0,,,,14334
1598,PS3,2017.0,Strategy,18.0,0.0,85.0,7.9,E10+,24235
1599,3DS,2018.0,Role-Playing,0.0,0.0,,,,13291
1600,Wii,2017.0,Sports,14.000000000000002,4.0,,8,T,44112
1601,PS3,2017.0,Fighting,4.0,4.0,73.0,7.5,T,28884
1602,Wii,2017.0,Misc,0.0,17.0,,,,22377
1603,PS3,2018.0,Action,3.0,12.0,63.0,7.8,M,43081
1604,PS3,2017.0,Action,0.0,3.0,58.0,6.5,M,16222
1605,PS3,2018.0,Sports,18.0,0.0,68.0,4.4,E,41368
1606,PS3,2016.0,Action,16.0,0.0,,,,40486
1607,3DS,2018.0,Action,15.0,3.0,,,,40097
1608,PSP,2018.0,Misc,0.0,0.0,,,,48354
1609,PS3,2017.0,Sports,8.0,8.0,65.0,2.4,E,43709
1610,PSP,2017.0,Adventure,0.0,0.0,,,,45654
1611,Wii,2017.0,Role-Playing,13.0,0.0,,7,E10+,21209
1612,3DS,2016.0,Role-Playing,5.0,0.0,,,,47275
1613,PS3,2017.0,Action,10.0,6.0,61.0,7.3,T,30803
1614,3DS,2017.0,Misc,10.0,4.0,,,,13513
1615,PS4,2018.0,Role-Playing,8.0,9.0,53.0,5.9,M,38190
1616,3DS,2015.0,Action,0.0,0.0,,,,48235
1617,Wii,2018.0,Misc,14.000000000000002,4.0,,tbd,E10+,44339
1618,3DS,2018.0,Simulation,0.0,0.0,,,,33124
1619,PSV,2016.0,Action,0.0,0.0,,,,18557
1620,3DS,2016.0,Action,7.000000000000001,9.0,60.0,7.1,E10+,28897
1621,PS3,2015.0,Misc,10.0,6.0,,4.2,E10+,43253
1622,PC,2016.0,Action,8.0,10.0,63.0,3.2,M,42902
1623,XOne,2017.0,Fighting,11.0,7.000000000000001,23.0,3,T,45900
1624,PS3,2017.0,Action,11.0,5.0,,tbd,E10+,24229
1625,PS3,2017.0,Action,0.0,0.0,,,,15172
1626,3DS,2017.0,Action,9.0,9.0,65.0,6,E10+,10994
1627,WiiU,2015.0,Misc,12.0,5.0,84.0,6.1,T,35319
1628,Wii,2017.0,Role-Playing,0.0,0.0,,,,22773
1629,PS4,2018.0,Action,6.0,7.000000000000001,63.0,7.5,T,49156
1630,3DS,2017.0,Misc,13.0,5.0,64.0,6,E,39388
1631,X360,2018.0,Action,11.0,6.0,69.0,5.6,M,37648
1632,X360,2017.0,Action,15.0,3.0,,,,49211
1633,PC,2018.0,Role-Playing,7.000000000000001,10.0,85.0,8.6,M,29353
1634,PSV,2018.0,Sports,17.0,0.0,76.0,7.8,E,13593
1635,PSV,2015.0,Action,0.0,0.0,,8.8,T,31232
1636,Wii,2017.0,Fighting,10.0,7.000000000000001,68.0,7,T,20846
1637,WiiU,2017.0,Fighting,9.0,8.0,82.0,7.9,T,12729
1638,3DS,2017.0,Racing,18.0,0.0,,tbd,E,35941
1639,PC,2017.0,Action,6.0,11.0,82.0,8.6,M,35538
1640,PC,2015.0,Shooter,8.0,10.0,77.0,4.3,M,38299
1641,PSP,2017.0,Sports,0.0,15.0,,3.4,E,18730
1642,WiiU,2017.0,Action,7.000000000000001,7.000000000000001,80.0,7.5,M,23257
1643,PSV,2015.0,Action,0.0,0.0,,,,33942
1644,WiiU,2017.0,Misc,0.0,0.0,,,,30120
1645,PS3,2018.0,Adventure,9.0,6.0,,,,28511
1646,PSV,2018.0,Role-Playing,0.0,0.0,,,,30819
1647,PSV,2018.0,Fighting,10.0,4.0,79.0,7.5,T,33744
1648,PS3,2017.0,Strategy,0.0,0.0,,,,39771
1649,PSV,2018.0,Role-Playing,2.0,2.0,80.0,7.3,T,45638
1650,PC,2017.0,Racing,5.0,11.0,,,,40906
1651,PS4,2018.0,Misc,0.0,16.0,47.0,4.1,,26013
1652,PC,2017.0,Action,4.0,13.0,82.0,7.4,M,15402
1653,3DS,2017.0,Sports,12.0,0.0,57.0,tbd,E,35755
1654,X360,2018.0,Action,9.0,6.0,74.0,8,M,39684
1655,3DS,2017.0,Misc,0.0,0.0,,,,36266
1656,DS,2017.0,Simulation,13.0,4.0,,,,21422
1657,PS3,2018.0,Sports,0.0,0.0,,,,20906
1658,PSV,2018.0,Role-Playing,0.0,0.0,,,,31395
1659,3DS,2017.0,Action,0.0,0.0,,,E,19961
1660,PC,2017.0,Racing,0.0,15.0,83.0,7.2,E,30799
1661,PS3,2017.0,Simulation,10.0,6.0,51.0,tbd,T,35931
1662,Wii,2017.0,Misc,17.0,0.0,,tbd,E10+,23040
1663,X360,2017.0,Shooter,10.0,4.0,68.0,8.2,T,35098
1664,PC,2017.0,Action,11.0,6.0,86.0,7.4,M,11745
1665,XOne,2018.0,Misc,15.0,3.0,74.0,7,T,26276
1666,PSP,2018.0,Role-Playing,0.0,0.0,,,,45531
1667,PS3,2017.0,Action,6.0,4.0,44.0,7,M,22542
1668,PS4,2016.0,Role-Playing,6.0,2.0,69.0,7.7,T,42293
1669,PC,2017.0,Action,5.0,11.0,66.0,7.1,M,13064
1670,PS3,2017.0,Action,7.000000000000001,9.0,65.0,6.4,E10+,39471
1671,PS4,2018.0,Action,11.0,3.0,,,,14080
1672,PS3,2017.0,Role-Playing,5.0,3.0,65.0,7.4,T,28132
1673,X360,2017.0,Action,10.0,6.0,76.0,8.4,M,49348
1674,PS3,2017.0,Sports,11.0,5.0,,7.4,T,40271
1675,X360,2017.0,Sports,14.000000000000002,3.0,,3.5,T,47537
1676,PS3,2018.0,Fighting,10.0,0.0,,,,11778
1677,DS,2017.0,Simulation,12.0,5.0,51.0,tbd,E,30639
1678,Wii,2018.0,Adventure,4.0,13.0,,tbd,E10+,15572
1679,DS,2017.0,Platform,0.0,17.0,,tbd,E,44540
1680,PS3,2017.0,Shooter,17.0,0.0,39.0,3.3,T,35588
1681,PC,2017.0,Racing,5.0,10.0,80.0,7,T,32179
1682,Wii,2016.0,Misc,6.0,11.0,,tbd,E10+,35853
1683,Wii,2017.0,Racing,17.0,0.0,,tbd,E,33044
1684,XOne,2018.0,Misc,8.0,9.0,58.0,8.3,E,14785
1685,PSV,2016.0,Sports,0.0,0.0,,,,18727
1686,WiiU,2018.0,Fighting,9.0,7.000000000000001,,,,33470
1687,X360,2015.0,Action,12.0,4.0,,7.2,M,35385
1688,WiiU,2018.0,Action,14.000000000000002,3.0,,,,23704
1689,PS3,2018.0,Role-Playing,6.0,2.0,76.0,7.7,E10+,21049
1690,3DS,2018.0,Misc,0.0,0.0,,,,41847
1691,X360,2018.0,Shooter,10.0,6.0,74.0,7.1,M,31725
1692,X360,2018.0,Sports,0.0,16.0,73.0,6.2,E10+,45759
1693,PS4,2015.0,Fighting,0.0,12.0,59.0,7.8,T,25019
1694,PSV,2018.0,Action,7.000000000000001,7.000000000000001,64.0,6.8,E10+,31074
1695,PSV,2018.0,Adventure,8.0,1.0,60.0,7.4,M,15188
1696,Wii,2017.0,Sports,11.0,6.0,54.0,tbd,E,19437
1697,PS4,2018.0,Racing,4.0,11.0,73.0,6.4,E,48106
1698,3DS,2017.0,Role-Playing,0.0,0.0,,,,11257
1699,WiiU,2016.0,Platform,9.0,8.0,76.0,tbd,E10+,45306
1700,PS3,2017.0,Sports,0.0,0.0,,,,42898
1701,PSP,2017.0,Fighting,12.0,4.0,70.0,6.6,T,39020
1702,PSV,2017.0,Role-Playing,4.0,1.0,48.0,6.8,M,33599
1703,PSV,2015.0,Action,4.0,2.0,71.0,7.4,M,38575
